BHK,Rent,Size,Area Type,City,Furnishing Status,Tenant Preferred,Bathroom,floor_number,total_floors
2,8500,860,2,1,1,1,2,1,3
2,10000,960,2,1,2,1,2,1,2
2,8000,550,2,1,2,0,1,1,3
3,30000,1000,2,1,1,1,3,0,2
1,15000,520,2,1,1,1,1,1,3
3,25000,1500,2,1,2,1,2,1,2
2,16500,966,2,1,1,1,2,1,3
3,40000,1400,2,1,1,1,3,1,2
3,15000,1300,2,1,1,1,2,2,7
3,12000,1062,2,1,1,1,2,2,3
3,35000,1850,1,1,1,0,3,2,3
2,8000,600,1,1,2,1,2,2,3
2,11000,1000,2,1,1,1,2,1,2
3,20000,1065,2,1,1,1,3,4,5
3,17000,950,1,1,2,0,3,0,2
2,9000,740,2,1,2,2,2,1,2
2,16500,700,2,1,1,1,2,0,3
2,12000,880,1,1,2,2,2,1,3
2,12500,890,2,1,2,0,2,3,11
2,25000,1100,2,1,2,1,2,2,2
2,15000,700,2,1,0,1,2,1,3
3,14000,1155,2,1,2,1,2,15,19
3,72000,1500,1,1,1,0,3,2,4
1,10000,550,2,1,2,1,1,0,4
2,17000,1000,2,1,1,1,2,1,5
2,12000,550,2,1,2,1,2,0,1
3,72000,2900,1,1,1,0,3,8,9
3,26000,2100,2,1,1,1,2,1,4
2,10500,1000,2,1,2,1,2,0,1
2,15000,800,2,1,2,1,1,0,2
2,8500,900,1,1,2,0,1,1,1
2,10000,800,1,1,1,1,2,2,2
2,10000,1015,2,1,1,1,3,0,2
3,25000,1700,2,1,1,1,3,7,9
1,10000,850,2,1,2,1,1,0,1
2,13000,1260,2,1,1,1,3,0,1
2,16000,800,2,1,1,1,2,1,2
1,5000,550,1,1,2,1,1,1,1
2,9500,800,1,1,1,1,2,1,2
3,18000,1200,1,1,1,0,2,1,1
3,24000,1570,2,1,1,1,3,0,2
1,6166,570,2,1,1,1,1,0,2
2,20000,900,2,1,1,1,2,3,3
2,13000,700,2,1,2,1,2,0,2
1,8000,500,2,1,2,1,1,0,1
2,18000,1000,2,1,2,1,2,1,2
2,20000,700,1,1,2,1,2,0,2
2,14000,690,2,1,2,1,1,0,2
2,15000,100,1,1,1,2,2,2,2
3,25000,1200,1,1,1,1,3,9,11
2,26000,1200,1,1,1,0,2,1,3
2,9000,800,2,1,2,1,2,0,2
3,15000,1157,2,1,2,1,3,4,8
2,15000,780,2,1,1,1,2,1,2
1,7500,500,2,1,2,1,1,0,2
2,9500,750,2,1,2,1,2,1,3
6,60000,1800,2,1,0,1,6,1,3
1,7000,500,2,1,1,1,1,0,3
2,23000,1153,2,1,1,2,2,15,19
1,18000,500,2,1,0,1,1,1,2
3,18000,1000,1,1,2,1,2,7,18
1,6000,510,2,1,2,1,1,1,2
2,13000,730,1,1,1,2,2,2,2
2,15000,950,2,1,2,1,2,0,3
2,10000,730,2,1,1,1,2,2,3
3,22000,1400,2,1,1,1,2,1,3
2,10000,900,2,1,1,1,2,1,3
1,6500,506,2,1,2,1,1,1,2
2,7000,749,2,1,2,1,2,2,4
1,18000,520,2,1,1,1,1,2,4
2,7000,850,2,1,2,1,2,1,1
2,22000,1000,2,1,1,2,2,2,3
1,7000,600,2,1,2,0,1,1,1
1,15000,1900,1,1,1,1,1,3,4
2,8000,600,1,1,1,1,1,1,2
1,7000,500,2,1,2,1,1,0,1
1,9000,550,2,1,2,1,1,1,2
2,9800,1200,2,1,2,1,2,0,4
3,14500,1107,1,1,1,1,2,4,4
1,15000,550,1,1,1,1,1,9,15
2,22000,1150,1,1,1,1,2,4,9
2,9000,600,2,1,2,1,2,0,2
3,18000,1235,2,1,1,1,2,1,2
1,8500,600,2,1,2,1,2,0,3
1,6500,400,2,1,1,1,2,0,2
3,40000,1400,1,1,1,1,3,3,5
3,17000,800,1,1,2,1,2,2,2
2,12000,700,2,1,2,1,2,1,2
2,30000,900,1,1,1,1,2,2,4
1,4000,400,2,1,2,1,1,2,3
2,14000,850,2,1,0,1,2,2,3
3,25000,1415,2,1,0,1,2,4,13
1,8000,281,1,1,2,1,1,0,1
1,12500,600,2,1,0,1,1,2,4
5,100000,6000,2,1,1,1,4,9,12
2,14000,1050,1,1,2,0,2,1,1
1,7500,390,1,1,2,1,1,0,1
3,17500,950,1,1,1,1,2,4,4
3,27000,1500,1,1,1,2,3,3,4
2,16500,200,1,1,2,1,2,2,2
2,12000,926,2,1,1,1,2,2,3
3,45000,1700,1,1,1,0,3,3,3
2,15000,1068,1,1,1,2,2,1,2
3,14000,1800,1,1,1,2,3,0,2
2,17000,590,1,1,1,1,2,0,3
3,34999,1400,1,1,1,1,3,2,4
1,7000,550,1,1,1,1,1,0,3
1,10500,520,2,1,1,1,1,3,4
2,15000,900,2,1,1,1,2,3,4
2,10000,700,2,1,1,1,2,0,3
1,7000,400,2,1,1,1,1,1,2
2,12000,826,2,1,1,1,2,1,2
2,10000,1050,2,1,1,1,2,1,2
2,15000,700,2,1,1,1,2,0,2
2,19000,800,1,1,1,1,2,1,4
2,25000,850,2,1,0,1,2,1,15
1,10000,502,2,1,2,1,1,1,1
2,13000,925,1,1,2,0,2,1,2
2,12500,500,2,1,2,1,1,2,3
2,10000,950,2,1,2,1,2,1,3
2,16000,930,2,1,1,1,2,1,4
2,11000,950,1,1,1,2,2,1,1
2,13000,800,1,1,1,1,2,1,1
2,15000,950,2,1,1,2,1,1,2
3,15000,1100,1,1,2,2,2,1,1
2,20000,750,2,1,2,1,3,3,4
2,12000,1000,2,1,1,1,2,3,5
2,11000,800,2,1,1,2,2,1,2
1,10000,500,1,1,2,0,1,0,2
3,30000,1500,1,1,1,1,3,0,14
1,8000,550,2,1,0,1,1,2,2
1,7000,400,2,1,1,1,1,0,2
1,10000,550,1,1,2,0,1,2,3
2,9300,730,2,1,2,1,1,1,2
2,10500,1000,1,1,1,2,2,1,2
2,16000,975,1,1,1,1,2,0,2
2,20000,1800,2,1,1,1,2,12,19
2,9000,745,2,1,1,1,2,1,2
2,18000,900,1,1,1,2,2,1,4
2,10000,600,2,1,2,2,2,0,1
2,16000,600,2,1,2,1,2,2,2
1,13500,450,1,1,2,0,1,3,4
2,16000,1030,2,1,1,1,2,2,4
2,8500,833,2,1,2,1,2,1,2
2,15000,1000,2,1,1,1,2,0,3
2,8200,840,1,1,2,1,2,1,1
2,20000,750,1,1,0,2,2,1,5
2,9000,950,2,1,1,1,2,2,3
1,13500,550,2,1,1,1,1,0,1
3,26000,1125,2,1,1,1,2,2,3
2,11000,700,1,1,2,1,2,1,3
2,18000,1100,2,1,1,1,2,1,2
2,10000,700,2,1,2,1,2,0,2
3,40000,1250,1,1,1,0,3,2,4
2,24000,1100,2,1,2,1,2,0,3
1,18000,475,1,1,1,1,1,2,11
2,11000,530,2,1,1,1,1,2,3
2,23000,1050,1,1,1,2,2,11,12
2,11000,830,2,1,1,2,2,0,2
2,8000,809,2,1,2,1,2,1,2
2,15000,900,2,1,1,1,2,0,3
1,9500,700,2,1,1,1,1,0,2
2,13500,1150,2,1,1,0,2,1,2
1,11000,750,2,1,1,1,1,0,2
2,13000,920,2,1,1,1,2,0,1
2,25000,1050,1,1,1,2,2,9,12
2,12000,1800,2,1,2,1,2,2,3
2,25000,1000,1,1,1,0,2,1,2
3,8500,1062,1,1,1,1,2,1,3
2,8500,800,2,1,2,1,2,0,1
1,5000,450,2,1,2,1,1,0,1
2,8500,900,2,1,2,1,1,0,1
4,100000,2240,1,1,0,1,4,0,3
1,7500,500,2,1,2,1,1,0,2
1,7000,750,2,1,2,1,1,1,1
3,26000,1400,2,1,1,1,3,11,15
2,12000,1200,1,1,1,0,2,2,2
2,18000,1424,2,1,1,1,2,2,2
1,13000,450,2,1,2,0,1,1,4
2,8000,805,2,1,2,1,2,1,2
1,6000,434,2,1,2,1,1,0,3
2,12500,1000,2,1,1,1,2,1,2
1,6500,595,2,1,1,1,1,1,1
2,10000,685,2,1,2,1,2,0,2
2,12500,1075,2,1,1,1,2,1,2
3,22000,1100,1,1,1,0,3,4,4
2,17000,950,1,1,2,2,2,1,2
3,20000,1500,2,1,2,0,3,19,31
3,22000,1100,2,1,1,1,2,0,2
2,11500,1100,1,1,1,0,2,2,2
3,23000,1000,1,1,2,0,3,1,3
2,19000,800,2,1,1,1,2,2,4
3,45000,1500,2,1,1,1,2,1,3
3,17000,1250,2,1,1,1,2,2,3
2,9500,650,1,1,2,1,2,1,2
3,45000,1650,2,1,2,1,3,1,5
4,60000,2317,2,1,2,1,4,10,12
2,12000,950,2,1,1,2,2,1,2
3,40000,1700,2,1,0,1,3,3,5
3,16000,1300,2,1,0,1,2,1,2
2,9000,805,2,1,1,1,2,1,2
2,35000,1109,2,1,1,1,2,3,3
1,4000,300,2,1,2,0,1,1,2
2,11000,700,2,1,2,1,1,1,3
2,9500,950,2,1,1,1,2,0,2
3,25000,1290,2,1,2,1,3,4,4
2,10000,950,2,1,2,1,2,0,2
1,12000,400,2,1,0,1,1,1,3
2,19397,2000,2,1,0,1,2,7,10
2,12000,939,2,1,1,1,2,3,4
3,10000,1200,1,1,2,1,3,1,3
2,20000,1800,2,1,1,1,2,1,1
3,15000,1200,1,1,2,1,2,2,5
2,28000,1200,2,1,1,2,2,1,3
3,10000,1750,2,1,2,1,3,1,1
1,3500,300,2,1,2,1,1,0,2
1,8000,650,1,1,2,0,1,1,3
2,13500,950,2,1,1,1,2,0,3
3,36000,1610,2,1,1,2,3,3,14
2,15000,900,2,1,2,1,2,1,2
1,5000,550,1,1,2,1,1,1,1
2,10000,700,2,1,2,1,2,0,2
2,10000,800,2,1,2,1,2,2,3
2,8500,580,2,1,1,1,2,3,5
2,11000,950,2,1,1,1,2,1,2
1,8000,700,1,1,2,1,1,1,1
2,12000,600,2,1,1,1,1,0,3
1,5000,200,2,1,1,1,1,0,3
1,7000,600,2,1,1,1,1,0,3
2,15000,550,2,1,2,1,2,0,3
1,10000,600,2,1,2,1,1,4,5
3,37500,1680,2,1,1,2,3,1,16
2,7000,1100,1,1,2,1,2,1,1
1,6500,600,2,1,2,1,1,0,2
2,16000,820,1,1,1,2,2,0,2
3,34000,1125,1,1,1,2,3,8,12
2,11500,973,1,1,1,2,2,4,4
2,15000,780,2,1,0,1,1,1,2
1,8000,400,2,1,2,1,1,0,1
2,22000,1000,1,1,1,1,2,2,4
3,85000,3500,1,1,1,1,3,0,1
1,6000,350,2,1,1,1,1,0,2
2,14000,800,1,1,1,0,2,2,2
2,11500,700,2,1,2,1,2,0,2
1,6000,550,2,1,2,1,1,0,2
3,24000,2100,2,1,1,1,4,0,2
3,32000,1700,2,1,1,1,3,2,2
3,16000,1420,1,1,1,1,2,0,1
2,13000,950,1,1,1,1,2,1,2
2,14000,780,2,1,1,1,2,2,2
1,7500,800,1,1,2,0,1,1,2
2,10000,500,2,1,1,1,1,2,4
2,18500,1000,2,1,1,1,2,25,32
2,12000,750,2,1,2,1,2,2,2
2,17000,1200,1,1,2,1,2,2,2
3,35000,1152,1,1,1,2,3,10,14
2,9000,843,2,1,1,1,2,2,3
2,13000,900,2,1,2,1,2,1,3
2,27999,1250,1,1,1,1,2,2,4
2,11000,650,2,1,2,1,2,2,2
1,12000,700,2,1,2,1,1,0,2
2,13000,720,1,1,2,2,2,1,2
4,80000,3000,1,1,2,0,4,1,2
2,22999,1144,1,1,1,1,2,1,1
3,36000,1750,1,1,2,0,3,1,4
3,70000,1450,2,1,2,1,2,0,2
2,12500,590,2,1,2,1,1,1,2
2,18000,900,2,1,1,1,2,2,2
2,10000,800,2,1,1,1,1,1,2
2,18000,1000,2,1,1,1,2,1,3
3,37000,1650,2,1,1,2,3,2,14
2,18000,700,1,1,1,1,2,0,1
3,25000,1280,2,1,1,1,2,1,1
2,10000,700,2,1,2,1,2,0,2
2,15000,980,2,1,2,1,2,1,4
2,15000,900,1,1,1,1,2,2,2
1,9000,450,2,1,2,2,1,1,1
2,14000,1200,2,1,2,1,2,2,4
2,8500,650,2,1,1,1,2,1,2
3,35000,1903,2,1,1,1,3,6,11
2,10000,650,2,1,1,1,1,2,3
1,5000,450,1,1,2,1,1,2,2
2,23000,900,1,1,2,0,2,3,5
2,15000,550,2,1,2,2,1,2,3
2,18500,750,2,1,1,1,2,0,3
2,28000,1000,2,1,1,1,2,2,4
3,32000,1050,1,1,1,2,3,4,12
1,14000,650,1,1,0,2,2,1,3
1,7000,400,2,1,1,1,1,1,3
3,33000,1075,1,1,1,2,3,7,12
3,100000,2000,1,1,1,0,3,3,14
2,18000,720,2,1,1,1,2,4,5
3,16000,1000,1,1,2,0,2,1,3
1,8500,500,2,1,2,1,1,0,2
2,10000,900,2,1,0,1,2,0,3
2,13500,900,2,1,1,1,2,5,7
2,19000,900,2,1,1,1,2,1,3
1,11500,1000,2,1,2,1,2,1,2
3,22000,1300,2,1,1,2,3,1,3
3,12000,1383,2,1,1,0,3,2,4
2,10000,800,1,1,1,0,2,0,1
2,15000,1500,1,1,2,0,2,1,1
3,35000,1350,1,1,1,0,2,0,2
3,70000,2000,1,1,1,0,3,3,4
3,32000,1200,1,1,2,0,2,0,4
3,35000,1912,1,1,2,0,3,1,4
1,10000,500,1,1,2,0,1,1,2
2,11000,950,2,1,2,0,2,1,1
2,12000,1000,1,1,2,0,2,1,1
3,40000,1600,1,1,2,0,3,11,16
2,8000,900,2,1,2,1,2,0,2
3,20000,1265,2,1,1,1,2,1,3
3,12000,1060,2,1,1,1,2,3,4
2,15000,1050,2,1,1,1,2,1,2
3,27000,1500,1,1,2,0,3,2,4
2,13000,890,1,1,2,0,2,1,2
2,9000,700,1,1,2,1,3,1,2
3,25000,1146,1,1,1,1,2,1,2
1,12000,700,2,1,1,1,1,1,2
2,18000,800,1,1,1,0,2,0,2
2,9500,640,1,1,2,1,2,0,1
2,14000,909,2,1,1,1,2,5,14
4,40000,2400,1,1,2,0,3,0,2
4,70000,3800,1,1,1,1,4,0,1
2,15000,400,2,1,2,1,2,1,3
2,8500,886,2,1,2,2,2,2,3
3,27500,1570,2,1,1,1,3,4,5
2,15000,900,2,1,2,1,2,1,2
1,5000,400,2,1,2,1,1,0,2
2,26000,1600,2,1,1,1,2,0,2
2,14000,1000,2,1,2,1,2,2,3
2,20000,850,2,1,1,1,2,0,4
2,12000,750,2,1,2,1,2,0,3
2,17000,750,2,1,2,1,2,1,2
3,75000,2000,1,1,1,1,3,3,4
3,19500,1270,2,1,1,0,2,1,2
2,10000,2000,1,1,1,1,2,1,2
2,32000,1250,2,1,0,1,2,3,7
2,15000,1000,2,1,2,2,2,0,2
3,28000,1050,1,1,1,1,3,5,10
2,10677,800,2,1,1,1,2,5,6
3,50000,1625,2,1,0,1,3,8,11
3,32500,1535,2,1,2,1,3,1,2
2,23000,850,1,1,0,1,2,1,2
4,75000,3800,1,3,1,1,4,3,10
2,10000,1100,2,3,2,1,2,1,3
3,60000,3200,1,3,1,1,3,1,5
2,12000,647,2,3,2,1,1,2,3
3,48000,1798,2,3,1,1,3,7,14
3,58000,1700,1,3,0,1,3,11,17
2,14000,930,2,3,1,1,2,5,5
1,7000,150,2,3,2,1,1,0,2
2,13000,1200,2,3,1,1,2,3,4
2,11000,1250,2,3,2,1,2,2,3
2,9500,900,2,3,1,1,2,3,4
1,7500,500,2,3,1,1,1,2,3
2,14000,900,1,3,1,0,2,0,2
2,16000,1100,2,3,0,2,2,2,5
3,18000,1500,2,3,1,1,3,4,5
1,8200,500,2,3,2,1,1,1,3
3,12000,1300,1,3,0,1,3,1,4
1,10000,300,2,3,0,1,1,10,31
2,13000,800,2,3,1,1,2,1,3
3,22000,1400,1,3,1,1,2,1,6
1,10500,500,2,3,0,1,1,0,4
2,11000,750,2,3,2,1,2,3,5
3,20000,1200,2,3,1,1,3,2,4
3,14000,1350,1,3,1,1,2,3,4
2,12500,1400,2,3,2,1,2,0,4
1,10500,450,2,3,2,1,1,3,5
3,30000,2061,2,3,0,1,3,1,6
2,11000,100,2,3,0,2,2,2,3
2,9000,1100,2,3,1,1,2,2,2
3,35000,1650,1,3,1,2,3,5,5
3,23382,1500,2,3,1,1,3,1,1
2,9500,1140,2,3,1,1,2,3,4
2,9000,990,2,3,2,0,2,0,1
3,60000,1700,2,3,1,1,3,7,17
2,11000,1200,2,3,2,1,2,2,4
2,11000,850,2,3,2,1,2,1,3
2,11000,900,2,3,2,1,2,2,3
2,8000,800,2,3,1,1,2,0,2
2,9000,1000,2,3,2,0,2,1,2
2,8000,1020,2,3,1,1,2,3,4
1,5500,300,2,3,2,1,1,0,3
2,12000,1800,2,3,1,1,2,0,2
3,25000,919,1,3,1,1,2,8,13
3,23000,25,1,3,1,1,3,5,6
2,12000,1050,2,3,1,1,2,1,3
2,6500,200,1,3,2,0,2,0,1
1,9000,450,2,3,2,1,1,1,4
4,25000,1000,2,3,1,1,3,15,20
3,12500,1250,1,3,1,0,2,2,5
3,45000,1900,1,3,2,0,3,9,15
2,27000,1500,2,3,1,1,2,0,4
3,75000,2395,1,3,1,2,3,14,17
2,9000,1800,2,3,0,1,2,1,1
2,12000,700,1,3,2,1,2,3,3
3,24000,1700,2,3,2,2,2,4,5
2,15000,1200,2,3,2,0,2,2,3
3,24000,1600,1,3,1,1,3,3,5
2,12000,745,2,3,2,1,2,8,9
3,27000,2210,2,3,1,2,3,4,5
3,30000,1450,1,3,1,1,3,9,13
3,20000,1400,2,3,1,2,3,3,4
3,22000,2000,1,3,0,0,3,-1,1
4,25000,1815,2,3,1,1,3,2,5
2,23000,1000,2,3,1,1,1,-1,1
2,12000,1000,2,3,2,1,2,3,3
2,18000,1200,2,3,2,1,3,5,6
3,55000,2430,2,3,1,0,3,7,9
1,5000,140,2,3,2,1,1,2,3
2,13000,1200,2,3,1,1,2,2,5
2,9000,1100,2,3,2,1,3,2,4
2,7000,800,1,3,2,0,2,1,3
3,28000,1500,2,3,1,1,3,3,5
2,15000,1200,2,3,1,1,2,2,5
3,14000,1350,2,3,1,1,3,2,5
5,45000,2300,1,3,2,0,3,3,5
1,12000,1300,2,3,0,1,2,2,4
2,12500,1000,2,3,1,1,2,3,4
2,13000,1210,2,3,2,1,2,4,5
2,9500,1050,2,3,2,1,2,2,3
3,35000,1600,1,3,1,2,3,8,10
1,4000,300,2,3,2,1,1,3,3
1,8000,300,2,3,1,1,1,4,4
2,12500,1010,1,3,2,0,2,5,5
3,65000,1850,1,3,0,0,3,5,5
2,13000,1300,1,3,1,0,2,0,3
2,12500,1100,1,3,2,0,2,3,3
3,45000,2200,1,3,1,1,3,3,5
1,6000,500,0,3,2,1,1,5,5
3,50000,2290,2,3,1,0,3,4,24
3,40000,1900,1,3,1,1,3,4,5
3,30000,1600,1,3,1,1,3,2,5
2,7000,800,2,3,2,1,1,2,3
3,25000,1600,2,3,0,1,3,2,5
1,9000,500,2,3,2,1,1,1,5
3,16000,1500,1,3,0,2,3,2,3
1,10500,650,2,3,1,1,1,1,3
4,100000,3300,1,3,1,2,4,0,14
2,9000,1200,2,3,2,1,2,0,1
2,11000,800,2,3,1,1,2,2,3
3,24000,1200,2,3,1,1,4,1,3
2,12000,1000,2,3,2,1,1,2,3
2,20000,1600,2,3,2,2,3,1,2
2,24000,1200,1,3,0,1,2,1,3
2,12000,1100,2,3,1,1,2,2,2
3,12000,1250,1,3,1,2,3,2,6
2,10000,1100,1,3,2,1,2,0,2
2,45000,1600,2,3,0,1,2,1,6
2,22000,1000,2,3,1,1,2,2,2
1,6500,455,2,3,2,1,1,2,3
3,40000,1473,2,3,0,1,2,23,23
1,4000,400,2,3,2,1,1,0,1
2,12000,1300,2,3,1,1,2,1,2
4,27000,2520,1,3,1,2,5,2,2
1,10000,500,2,3,0,1,1,2,5
2,10000,200,2,3,2,1,1,0,2
2,10000,1200,2,3,2,1,2,0,1
3,18000,1950,2,3,1,1,3,2,5
1,14500,500,1,3,1,0,1,2,5
1,9000,500,2,3,2,1,3,3,3
2,14000,1150,2,3,0,1,2,1,3
2,18000,242,2,3,2,1,2,0,4
2,9500,720,1,3,1,1,2,5,7
3,49000,1800,2,3,2,0,3,19,30
1,9000,450,2,3,1,1,1,1,3
2,8000,690,2,3,2,1,2,2,4
2,13000,1000,2,3,0,1,2,2,4
3,18000,1500,2,3,1,1,2,0,4
3,18000,1150,2,3,1,1,3,0,6
3,32000,1783,2,3,1,1,2,1,5
2,15000,900,2,3,2,1,2,1,3
3,35000,1725,2,3,0,1,3,2,13
1,6000,680,1,3,2,1,1,0,3
1,9000,550,2,3,1,1,1,2,3
2,9500,1290,2,3,1,1,2,1,2
2,12500,1450,2,3,1,1,2,0,2
2,25000,1300,2,3,1,1,2,3,3
2,15000,1450,2,3,1,1,2,2,4
3,38000,1496,1,3,1,0,2,10,15
3,20000,1850,2,3,1,2,2,1,5
3,15000,1600,1,3,1,1,3,2,4
3,27000,1850,2,3,1,1,3,5,6
2,16000,1210,2,3,2,1,2,3,5
2,13000,1400,2,3,1,1,2,0,1
2,10000,950,2,3,1,1,2,0,4
2,10000,878,2,3,1,1,2,3,4
2,17000,875,2,3,2,1,2,2,6
2,12500,300,2,3,0,1,2,3,4
3,25000,1800,2,3,0,1,3,4,5
3,35000,1956,2,3,1,0,3,1,9
2,12000,800,2,3,2,1,1,2,4
2,12000,1175,2,3,2,1,2,5,5
2,15000,1080,2,3,1,1,2,3,4
3,45000,1955,2,3,2,0,3,1,19
2,20000,950,2,3,2,1,2,1,5
2,15000,800,2,3,2,1,2,2,3
2,10000,1090,2,3,2,1,2,2,4
3,15000,1450,1,3,1,2,3,2,5
2,19800,1070,1,3,1,1,2,3,4
2,8500,60,2,3,2,1,2,3,5
1,8500,900,1,3,2,2,1,2,2
1,4500,60,2,3,1,1,1,1,2
2,9000,600,2,3,2,1,2,3,4
1,13000,750,1,3,1,2,1,3,3
2,18000,900,2,3,2,1,2,2,4
3,26000,1800,1,3,1,1,3,2,4
1,17000,470,2,3,0,1,1,3,5
2,9000,720,2,3,2,1,2,1,3
1,8000,450,2,3,2,1,1,0,3
2,10000,600,2,3,2,1,2,7,7
2,12000,1100,2,3,2,1,2,1,1
2,14000,1300,2,3,2,1,2,3,3
2,25000,1500,2,3,1,1,2,0,2
2,22000,1200,2,3,0,1,2,4,8
4,45000,3000,2,3,1,1,4,3,4
3,20000,2000,1,3,1,1,3,1,1
2,16000,800,2,3,2,1,2,2,4
3,35000,1000,1,3,1,1,3,3,6
2,15000,1200,2,3,2,1,2,2,3
1,5500,400,2,3,2,1,1,1,2
3,35000,1250,1,3,2,0,2,4,5
1,14000,700,1,3,1,1,1,5,5
2,25000,1100,2,3,0,1,2,1,5
4,36000,2050,2,3,1,1,2,1,3
2,20000,1428,2,3,1,2,2,4,8
3,30000,1700,1,3,0,2,3,3,5
2,12000,1140,2,3,1,2,2,2,5
2,16000,1000,2,3,1,1,2,2,5
2,13000,1160,2,3,2,0,2,3,5
3,22000,3000,1,3,0,1,2,3,5
1,15000,450,2,3,2,2,1,1,3
3,14000,1540,2,3,2,1,2,2,5
2,8000,1000,2,3,1,1,2,2,8
3,57000,1417,1,3,0,0,3,7,30
3,1200,2100,1,3,0,1,3,1,3
2,8000,550,1,3,2,0,1,4,4
3,15000,1600,2,3,1,1,3,1,5
2,17000,1200,2,3,0,1,2,4,5
2,12000,500,2,3,0,1,2,1,2
3,25000,1300,1,3,1,1,2,0,5
2,13000,600,2,3,2,1,1,1,3
3,35000,1565,1,3,0,1,3,1,6
1,6500,350,2,3,2,1,1,2,4
2,11000,1100,2,3,2,1,2,1,4
2,25000,1200,2,3,1,1,2,1,6
3,35000,2000,2,3,0,2,3,1,5
3,27000,2200,2,3,1,1,3,3,6
3,18000,1400,2,3,2,1,3,2,4
3,20000,1950,2,3,1,1,3,5,6
2,8500,130,1,3,2,1,2,1,1
2,14000,1300,2,3,1,1,2,0,2
3,35000,1675,2,3,2,1,3,5,12
2,16000,1135,2,3,1,1,2,3,5
3,20000,1800,2,3,2,1,2,3,4
3,18000,1400,2,3,0,1,3,1,5
2,10000,950,2,3,2,1,2,0,4
2,12000,650,2,3,2,1,2,1,2
1,5300,100,1,3,1,1,1,3,3
2,11000,950,1,3,2,0,2,2,3
2,12000,1000,1,3,2,0,2,1,2
2,12000,900,1,3,1,1,1,3,4
3,20000,1800,1,3,1,1,3,7,10
2,13000,1000,2,3,2,1,2,2,3
3,22000,1800,2,3,1,1,3,2,5
2,15000,1000,2,3,1,1,2,2,4
1,5400,450,2,3,2,1,1,1,2
3,16500,1771,2,3,2,1,3,2,5
2,12000,1150,1,3,0,1,2,4,5
2,8500,1000,2,3,1,1,2,2,3
2,14000,1050,1,3,1,0,2,2,5
3,15000,1500,1,3,2,1,2,2,3
2,6000,750,2,3,2,1,2,1,2
2,14000,1100,2,3,1,1,2,0,4
2,15000,800,2,3,2,1,2,0,3
3,37000,150,1,3,2,0,3,1,5
1,6500,750,2,3,2,1,1,2,3
2,10000,600,2,3,2,1,1,2,3
2,12000,1080,2,3,1,1,2,2,3
2,12000,1100,2,3,2,1,2,3,3
2,9000,750,2,3,1,1,2,2,3
3,60000,2405,2,3,1,0,4,10,14
2,18000,1248,1,3,1,1,2,4,5
2,14000,1110,1,3,1,1,2,2,5
3,50000,2300,1,3,1,1,3,2,5
2,17000,1000,1,3,0,0,2,3,5
2,9000,800,2,3,2,1,2,4,5
4,80000,3115,2,3,0,1,5,3,3
1,7500,500,2,3,2,1,1,1,2
2,14000,950,1,3,2,1,2,5,5
2,14000,1374,2,3,1,1,2,2,3
1,10000,1300,1,3,0,1,1,0,1
2,17000,1150,2,3,0,1,2,5,6
1,6500,450,1,3,1,0,1,2,3
2,10000,927,2,3,1,1,2,3,5
3,22000,1500,2,3,2,1,3,4,5
2,15000,1200,2,3,2,1,2,1,3
2,12000,1200,2,3,1,1,2,0,2
3,52000,2800,1,3,0,2,3,16,19
1,6500,562,2,3,2,1,1,3,4
2,20000,1500,2,3,1,1,2,1,3
3,25000,1950,2,3,1,1,3,0,3
3,14000,1360,2,3,0,0,2,3,8
3,25000,1800,2,3,1,1,3,1,3
2,12500,950,2,3,1,1,2,2,8
2,12000,780,1,3,2,0,2,3,3
1,10000,500,2,3,1,1,1,1,3
2,17000,1050,2,3,1,1,2,3,5
1,15500,600,1,3,1,0,1,-1,1
3,65000,1800,1,3,1,1,3,0,1
3,60000,1800,1,3,2,1,3,14,30
3,45000,1900,1,3,1,2,3,4,10
2,10500,1100,2,3,2,1,2,3,5
2,9000,200,2,3,2,1,1,2,7
3,20000,1400,2,3,1,1,3,3,5
2,20000,1200,1,3,1,0,2,2,5
3,18000,1600,2,3,0,1,3,2,5
2,12000,1150,2,3,1,1,2,2,5
2,12000,130,2,3,2,1,2,2,3
3,28000,1720,2,3,1,1,3,4,10
1,6000,500,2,3,2,1,1,1,3
2,12500,1200,2,3,2,1,2,2,6
4,31000,2400,2,3,1,1,4,2,4
2,7000,800,2,3,0,1,2,3,4
2,22000,1300,2,3,1,1,2,4,5
2,17500,1400,2,3,0,1,2,4,6
2,14000,650,2,3,2,1,2,1,3
2,9500,103,2,3,2,1,2,2,4
1,7000,950,2,3,1,1,1,1,5
3,15000,1500,2,3,2,1,3,3,5
3,15000,1550,1,3,2,1,2,5,5
2,10000,140,2,3,2,1,2,2,4
3,14000,1800,2,3,2,1,2,1,2
4,85000,2550,1,3,1,1,4,2,3
1,5500,500,2,3,2,1,1,0,3
2,14000,800,2,3,1,1,2,0,3
2,10000,800,2,3,1,1,2,1,2
2,10000,1300,2,3,2,1,2,2,4
2,13000,600,2,3,2,1,2,2,3
3,20000,1000,2,3,2,1,3,2,6
3,25000,1000,1,3,1,1,3,1,4
1,7500,500,2,3,1,1,1,2,3
2,12000,1100,1,3,2,1,2,2,3
2,9500,1100,1,3,2,1,2,0,3
2,12000,200,1,3,2,0,2,1,1
2,10000,1800,2,3,2,2,2,2,3
